tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,52,235.87,WN,0.8051,232.09,DL,0.0275,199.99,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042310800AUSBUR
Table 1a,2017,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,388,290.99,WN,0.8271,290.2,DL,0.0795,267.97,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721042310821AUSBWI
Table 1a,2017,2,30423,30647,"Austin, TX","Cleveland, OH (Metropolitan Area)",10423,10874,AUS,CAK,1174,20,280.03,DL,0.3778,281.53,UA,0.1222,245.26,"Austin, TX
(30.264979, -97.746598)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201721042310874AUSCAK
Table 1a,2017,2,30423,30647,"Austin, TX","Cleveland, OH (Metropolitan Area)",10423,11042,AUS,CLE,1174,222,193.94,G4,0.3211,82.08,G4,0.3211,82.08,"Austin, TX
(30.264979, -97.746598)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201721042311042AUSCLE
Table 1a,2017,2,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,660,186.61,WN,1,186.61,WN,1,186.61,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721042311259AUSDAL
Table 1a,2017,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,475,282.45,WN,0.5919,287.16,DL,0.1262,237.4,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721042311278AUSDCA
Table 1a,2017,2,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,408,184.94,AA,0.9876,184.64,AA,0.9876,184.64,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721042311298AUSDFW
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,11618,AUS,EWR,1559,1107,230.85,UA,0.6527,245.71,WN,0.3009,191.45,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042311618AUSEWR
Table 1a,2017,2,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,543,165.85,WN,0.5526,166.46,B6,0.3341,157.54,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721042311697AUSFLL
Table 1a,2017,2,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,139,202.45,WN,1,202.45,WN,1,202.45,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201721042312191AUSHOU
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,22,291.07,DL,0.4874,306.96,AA,0.3769,288.97,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042312197AUSHPN
Table 1a,2017,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,500,227.58,UA,0.6974,261.38,F9,0.2157,100.37,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721042312264AUSIAD
Table 1a,2017,2,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,92,203.38,UA,1,203.38,UA,1,203.38,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201721042312266AUSIAH
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,1061,240.79,DL,0.4611,253.28,B6,0.328,224.45,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042312478AUSJFK
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,1513,199.36,AA,0.3862,200.15,WN,0.2669,192.45,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042312892AUSLAX
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,237,254.96,WN,0.3631,223.41,WN,0.3631,223.41,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042312953AUSLGA
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,252,176.15,B6,0.9503,176.01,DL,0.0161,161.24,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042312954AUSLGB
Table 1a,2017,2,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,411,216.69,WN,0.9741,216.8,DL,0.0222,210.76,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201721042313232AUSMDW
Table 1a,2017,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,40,326.98,WN,0.5592,293.72,WN,0.5592,293.72,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201721042313296AUSMHT
Table 1a,2017,2,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,223,226.6,AA,0.8683,232.19,UA,0.0814,180.95,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721042313303AUSMIA
Table 1a,2017,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,AUS,OAK,1504,281,241.65,WN,0.9179,241.72,B6,0.0149,214,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721042313796AUSOAK
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,84,240.32,WN,0.5843,236.71,WN,0.5843,236.71,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042313891AUSONT
Table 1a,2017,2,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,1130,196.58,AA,0.5462,205.39,AA,0.5462,205.39,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201721042313930AUSORD
Table 1a,2017,2,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,678,233.62,WN,0.6124,227.71,WN,0.6124,227.71,"Austin, TX
(30.264979, -97.746598)","Phoenix, AZ
(30.406931, -87.217578)",201721042314107AUSPHX
Table 1a,2017,2,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,14112,AUS,PIE,928,52,73.26,G4,1,73.26,G4,1,73.26,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721042314112AUSPIE
Table 1a,2017,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,74,280.69,WN,0.3678,265.85,WN,0.3678,265.85,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201721042314307AUSPVD
Table 1a,2017,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,1192,270.14,UA,0.5301,284.65,VX,0.2675,261.73,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721042314771AUSSFO
Table 1a,2017,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,503,291.22,WN,0.8091,284.43,WN,0.8091,284.43,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721042314831AUSSJC
Table 1a,2017,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,207,249.27,WN,0.521,238.73,WN,0.521,238.73,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721042314908AUSSNA
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,5,279.71,AA,0.4762,299.57,DL,0.4048,225.65,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042315070AUSSWF
Table 1a,2017,2,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,270,255.31,WN,0.7277,249.37,UA,0.0828,237.13,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721042315304AUSTPA
Table 1a,2017,2,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,11618,AVL,EWR,633,273,122.75,UA,0.5904,135.99,G4,0.3431,74.15,"Asheville, NC
(35.595889, -82.550039)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721043111618AVLEWR
Table 1a,2017,2,30431,32467,"Asheville, NC","Miami, FL (Metropolitan Area)",10431,11697,AVL,FLL,677,202,123.87,G4,0.9082,102.12,G4,0.9082,102.12,"Asheville, NC
(35.595889, -82.550039)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721043111697AVLFLL
Table 1a,2017,2,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12197,AVL,HPN,633,8,294.84,AA,0.5541,265.25,AA,0.5541,265.25,"Asheville, NC
(35.595889, -82.550039)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721043112197AVLHPN
Table 1a,2017,2,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12391,AVL,ISP,633,0,235.75,AA,1,235.75,AA,1,235.75,"Asheville, NC
(35.595889, -82.550039)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721043112391AVLISP
Table 1a,2017,2,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12478,AVL,JFK,633,14,260.85,AA,0.7132,228.68,AA,0.7132,228.68,"Asheville, NC
(35.595889, -82.550039)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721043112478AVLJFK
Table 1a,2017,2,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12953,AVL,LGA,633,35,241.44,AA,0.5639,229.07,AA,0.5639,229.07,"Asheville, NC
(35.595889, -82.550039)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721043112953AVLLGA
Table 1a,2017,2,30431,32467,"Asheville, NC","Miami, FL (Metropolitan Area)",10431,13303,AVL,MIA,677,16,340.86,AA,0.5035,336.33,AA,0.5035,336.33,"Asheville, NC
(35.595889, -82.550039)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721043113303AVLMIA
Table 1a,2017,2,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,15070,AVL,SWF,633,1,239.17,AA,0.6667,245,DL,0.3333,227.5,"Asheville, NC
(35.595889, -82.550039)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721043115070AVLSWF
Table 1a,2017,2,30466,31775,"Phoenix, AZ","Sioux Falls, SD",10466,11775,AZA,FSD,1081,171,93.44,G4,1,93.44,G4,1,93.44,"Phoenix, AZ
(30.406931, -87.217578)","Sioux Falls, SD
(43.488765, -96.743185)",201721046611775AZAFSD
Table 1a,2017,2,30466,30928,"Phoenix, AZ","Wichita, KS",10466,12278,AZA,ICT,870,66,80.71,G4,1,80.71,G4,1,80.71,"Phoenix, AZ
(30.406931, -87.217578)","Wichita, KS
(39.960481, -75.605214)",201721046612278AZAICT
Table 1a,2017,2,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",10466,13796,AZA,OAK,668,97,82.75,G4,1,82.75,G4,1,82.75,"Phoenix, AZ
(30.406931, -87.217578)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721046613796AZAOAK
Table 1a,2017,2,30466,34314,"Phoenix, AZ","Provo, UT",10466,14314,AZA,PVU,477,228,74.11,G4,1,74.11,G4,1,74.11,"Phoenix, AZ
(30.406931, -87.217578)","Provo, UT
(41.824461, -71.412747)",201721046614314AZAPVU
Table 1a,2017,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,10800,BDL,BUR,2527,14,321.64,WN,0.7863,285.9,WN,0.7863,285.9,"Hartford, CT
(41.765775, -72.673356)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721052910800BDLBUR
Table 1a,2017,2,30529,30852,"Hartford, CT","Washington, DC (Metropolitan Area)",10529,10821,BDL,BWI,326,476,140.43,WN,0.9915,140.01,WN,0.9915,140.01,"Hartford, CT
(41.765775, -72.673356)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721052910821BDLBWI
Table 1a,2017,2,30529,30852,"Hartford, CT","Washington, DC (Metropolitan Area)",10529,11278,BDL,DCA,326,548,145.7,AA,0.5284,162.29,B6,0.465,126.57,"Hartford, CT
(41.765775, -72.673356)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721052911278BDLDCA
Table 1a,2017,2,30529,32467,"Hartford, CT","Miami, FL (Metropolitan Area)",10529,11697,BDL,FLL,1194,769,168.93,B6,0.5296,170.48,WN,0.3705,167.53,"Hartford, CT
(41.765775, -72.673356)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721052911697BDLFLL
Table 1a,2017,2,30529,30852,"Hartford, CT","Washington, DC (Metropolitan Area)",10529,12264,BDL,IAD,326,185,144.4,UA,0.9958,143.71,UA,0.9958,143.71,"Hartford, CT
(41.765775, -72.673356)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721052912264BDLIAD
Table 1a,2017,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,12892,BDL,LAX,2527,470,307.2,AA,0.5977,301.32,WN,0.1202,284.21,"Hartford, CT
(41.765775, -72.673356)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721052912892BDLLAX
Table 1a,2017,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,12954,BDL,LGB,2527,2,285.09,WN,0.55,211.09,WN,0.55,211.09,"Hartford, CT
(41.765775, -72.673356)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721052912954BDLLGB
Table 1a,2017,2,30529,32467,"Hartford, CT","Miami, FL (Metropolitan Area)",10529,13303,BDL,MIA,1194,217,197.88,AA,0.9115,196.76,AA,0.9115,196.76,"Hartford, CT
(41.765775, -72.673356)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721052913303BDLMIA
Table 1a,2017,2,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",10529,13796,BDL,OAK,2625,38,321.01,WN,0.9333,317.52,WN,0.9333,317.52,"Hartford, CT
(41.765775, -72.673356)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721052913796BDLOAK
Table 1a,2017,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,13891,BDL,ONT,2527,27,335.29,AA,0.4217,361.36,UA,0.1647,295.49,"Hartford, CT
(41.765775, -72.673356)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721052913891BDLONT
Table 1a,2017,2,30529,30466,"Hartford, CT","Phoenix, AZ",10529,14107,BDL,PHX,2213,252,310.45,AA,0.3693,319.44,WN,0.333,299.08,"Hartford, CT
(41.765775, -72.673356)","Phoenix, AZ
(30.406931, -87.217578)",201721052914107BDLPHX
Table 1a,2017,2,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",10529,14771,BDL,SFO,2625,288,322.2,UA,0.4502,318.58,AA,0.2373,311.73,"Hartford, CT
(41.765775, -72.673356)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721052914771BDLSFO
Table 1a,2017,2,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",10529,14831,BDL,SJC,2625,68,336.09,WN,0.3538,339.93,UA,0.1502,300.79,"Hartford, CT
(41.765775, -72.673356)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721052914831BDLSJC
Table 1a,2017,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,14908,BDL,SNA,2527,85,340.19,WN,0.2549,302.91,UA,0.2471,280.33,"Hartford, CT
(41.765775, -72.673356)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721052914908BDLSNA
Table 1a,2017,2,30529,33195,"Hartford, CT","Tampa, FL (Metropolitan Area)",10529,15304,BDL,TPA,1111,841,182.48,WN,0.6136,177.8,WN,0.6136,177.8,"Hartford, CT
(41.765775, -72.673356)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721052915304BDLTPA
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,10800,BHM,BUR,1815,15,277.85,WN,0.9259,272.22,WN,0.9259,272.22,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059910800BHMBUR
Table 1a,2017,2,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,10821,BHM,BWI,682,193,222.92,WN,0.7932,215.13,WN,0.7932,215.13,"Birmingham, AL
(33.522859, -86.807705)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721059910821BHMBWI
Table 1a,2017,2,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11259,BHM,DAL,597,155,229.25,WN,0.9618,227.4,WN,0.9618,227.4,"Birmingham, AL
(33.522859, -86.807705)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721059911259BHMDAL
Table 1a,2017,2,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,11278,BHM,DCA,682,120,255.28,AA,0.5354,243.27,AA,0.5354,243.27,"Birmingham, AL
(33.522859, -86.807705)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721059911278BHMDCA
Table 1a,2017,2,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11298,BHM,DFW,597,228,264.42,AA,0.9484,263.38,AA,0.9484,263.38,"Birmingham, AL
(33.522859, -86.807705)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721059911298BHMDFW
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,11618,BHM,EWR,902,81,290.78,DL,0.534,302.49,WN,0.1019,236.67,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059911618BHMEWR
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12197,BHM,HPN,902,13,310.65,DL,0.7686,311.22,AA,0.1901,287.3,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059912197BHMHPN
Table 1a,2017,2,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,12264,BHM,IAD,682,31,272.69,DL,0.5647,270.73,DL,0.5647,270.73,"Birmingham, AL
(33.522859, -86.807705)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721059912264BHMIAD
Table 1a,2017,2,30599,31453,"Birmingham, AL","Houston, TX",10599,12266,BHM,IAH,570,123,261.2,UA,0.8803,258.45,UA,0.8803,258.45,"Birmingham, AL
(33.522859, -86.807705)","Houston, TX
(29.760803, -95.369506)",201721059912266BHMIAH
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12391,BHM,ISP,902,9,244.37,WN,0.878,234.19,WN,0.878,234.19,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059912391BHMISP
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12478,BHM,JFK,902,28,290.28,DL,0.502,310.53,AA,0.4627,268.71,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059912478BHMJFK
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12892,BHM,LAX,1815,151,336.19,WN,0.4894,270.68,WN,0.4894,270.68,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059912892BHMLAX
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12953,BHM,LGA,902,221,294.43,DL,0.7413,306.09,AA,0.1743,271.6,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059912953BHMLGA
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12954,BHM,LGB,1815,1,460,AA,0.3333,388,AA,0.3333,388,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059912954BHMLGB
Table 1a,2017,2,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,584,197,194.59,WN,0.9287,192.28,WN,0.9287,192.28,"Birmingham, AL
(33.522859, -86.807705)","Chicago, IL
(41.775002, -87.696388)",201721059913232BHMMDW
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,13891,BHM,ONT,1815,24,323.74,WN,0.445,308.67,UA,0.1835,270.72,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059913891BHMONT
Table 1a,2017,2,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,584,156,232.89,UA,0.8188,226.88,UA,0.8188,226.88,"Birmingham, AL
(33.522859, -86.807705)","Chicago, IL
(41.775002, -87.696388)",201721059913930BHMORD
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,14908,BHM,SNA,1815,48,364.76,WN,0.4083,291.07,WN,0.4083,291.07,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059914908BHMSNA
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,15070,BHM,SWF,902,2,230,AA,0.7368,224.93,AA,0.7368,224.93,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059915070BHMSWF
Table 1a,2017,2,30599,33195,"Birmingham, AL","Tampa, FL (Metropolitan Area)",10599,15304,BHM,TPA,459,249,191.18,WN,0.8333,179.35,WN,0.8333,179.35,"Birmingham, AL
(33.522859, -86.807705)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721059915304BHMTPA
Table 1a,2017,2,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",10666,10800,BLI,BUR,1071,7,264.42,AS,0.9697,262.07,AS,0.9697,262.07,"Bellingham, WA
(41.698264, -88.077915)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721066610800BLIBUR
Table 1a,2017,2,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",10666,12892,BLI,LAX,1071,144,108.13,G4,0.7355,81.51,G4,0.7355,81.51,"Bellingham, WA
(41.698264, -88.077915)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721066612892BLILAX
Table 1a,2017,2,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",10666,12954,BLI,LGB,1071,0,556,,,,,,,"Bellingham, WA
(41.698264, -88.077915)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721066612954BLILGB
